,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Education_type,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Working,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_High skill tech staff,Occupation_type_Laborers,Occupation_type_Managers
2476,0,0,1,0,1,0,1,-0.5998634230400659,-0.18978993929664428,1.0650404754890068,-0.012371989909885592,1.7138903584337952,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1913,0,1,0,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-1.3978362355452294,-0.9189702818824678,1.932684219390064,-0.8932208130208044,-0.11417725408298866,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6052,1,1,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.07629263450246855,-0.012371989909885592,-0.11724233148545968,-0.07123325445785315,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3181,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.5568539439725634,-0.23902156290303114,-0.37489624309596287,-0.27370813101563884,-0.11417725408298866,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8675,1,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.8572047623913727,-0.012371989909885592,-1.0008963318169122,-0.5573456446584221,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8901,1,1,1,1,1,0,0,2.3914431893358974,2.1486244269865025,1.7258122760103871,2.707422886007861,0.43551244963871943,0.9653172329946917,-1.6348178026313236,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5789,0,1,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.5844791660189119,-0.23902156290303114,0.06575317977721087,-0.8517760621688909,-0.8744975283571561,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1096,0,0,0,1,1,0,0,-0.5998634230400659,-1.3589971224382176,1.2452509665402922,-0.23902156290303114,0.3457810599462133,0.26421019774982185,0.6461430201911788,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
58,1,1,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.9773450897588964,0.4409271560764055,0.54102337505143,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8047,0,0,0,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-1.0374152534426582,-0.6923207088893222,0.8709805324246614,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
722,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3978362355452294,-1.009630111079726,-0.7952913365372325,-0.5292840946024389,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2129,0,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.316573289237516,0.4409271560764055,-0.14479764013119,-0.7460056042655699,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1234,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-0.7829805380865804,0.5452626533046192,-0.2486685940426079,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
610,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.6769942713400872,-1.1456198548756134,1.276538151979768,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8560,0,1,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,0.4409271560764055,0.09448606571549374,0.3842272887584881,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5360,1,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,0.3441985112838645,0.667576729069551,-1.5658979167836378,-0.5370549853871727,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3091,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.4254614575915778,-0.012371989909885592,-0.18459975261946662,1.400487116939784,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3028,1,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,1.9060227670616727,0.4409271560764055,0.4152581202068148,0.9795638661000372,0.6461430201911788,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2114,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3377660718614675,-0.1030318191071438,-0.079559858123777,-0.6536183471581795,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
465,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.9060227670616727,0.21427758308325995,1.1488887734670692,-0.20981414011893892,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8860,0,1,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.316573289237516,-0.46567113589617665,-1.5684885868272531,-0.2469417294237781,0.6461430201911788,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3128,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.46433883865138814,-0.23902156290303114,0.38299250239087435,0.7248513348226521,-1.6348178026313236,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10,1,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.7046194933864356,2.2541237400215697,-0.9773447859658604,-0.022881045130620774,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4709,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.0974854171264201,-0.46567113589617665,1.4939189201849743,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7579,1,1,1,1,1,0,0,0.8957898831479156,0.979417243844929,0.46433883865138814,-0.6016608796920639,-1.290815861243356,0.12347073131519902,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9267,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.7971345987076108,-0.012371989909885592,-0.4377788705182708,0.7516177364145129,-1.6348178026313236,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8415,0,1,0,1,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.5568539439725634,0.21427758308325995,-1.560952092154917,-0.3747297112171781,-1.6348178026313236,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1115,1,1,0,1,0,0,0,2.3914431893358974,2.1486244269865025,-1.2776959081777057,-0.5563309650934349,-0.8824320561861231,-0.6031075570574098,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9553,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.9773450897588964,-1.1909497694742424,0.2645282267600859,-0.7943578135928024,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1973,1,0,1,1,0,0,0,2.3914431893358974,2.1486244269865025,-0.5568539439725634,-0.1030318191071438,-0.3551129445810798,0.06346218581086575,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4771,0,0,1,0,0,1,0,-0.5998634230400659,-0.18978993929664428,-1.4579063992289913,-0.46567113589617665,0.26287961855051173,-0.5042445576294078,0.6461430201911788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8277,1,0,0,0,1,0,0,-0.5998634230400659,-1.3589971224382176,-1.3377660718614675,-0.37501130669891847,-1.3051823042124975,-0.1251977737962822,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3062,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.3978362355452294,-0.9189702818824678,1.680918194242324,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7354,1,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.4042686749676263,0.8942263020626966,-1.156336534433852,-0.7308955388508098,-1.6348178026313236,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1048,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,0.21427758308325995,0.5096998190695317,-0.35357561963651396,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2137,1,1,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.19643296186999226,6.333816053898189,-1.243477254082743,-0.24651001326907068,-1.6348178026313236,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2016,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.0650404754890068,-0.46567113589617665,1.549029537476435,-0.8932208130208044,-0.11417725408298866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6043,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,1.8459526033779108,0.8942263020626966,1.506165724027521,-0.12433434148686737,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9555,0,0,1,1,0,1,0,2.3914431893358974,2.1486244269865025,-0.07629263450246855,0.4409271560764055,-1.1073493190636647,-0.6233982163286591,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5584,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.04384769286505517,-0.6016608796920639,1.2525155752116959,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3247,0,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,1.785882439694149,-0.9189702818824678,0.6955215158343283,1.4121434531168846,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
379,0,1,1,0,0,1,0,-0.5998634230400659,-0.18978993929664428,1.1851808028565305,-0.23902156290303114,-1.2375893676199794,0.003885356461240039,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1526,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3377660718614675,0.8942263020626966,-0.8784282933914446,-0.7395298619449584,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7365,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.46567113589617665,0.13099096178462327,-0.3104040041657707,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3458,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.4042686749676263,0.4409271560764055,-0.21286160764072787,0.29788405781700156,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1745,0,1,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.8848299844377212,0.8942263020626966,-0.8701852523435762,-0.7274418096131504,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9298,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.3766434529212778,0.667576729069551,1.6816247406178548,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5181,0,1,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.0650404754890068,-0.23902156290303114,0.2565207011707281,0.3704123718078503,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3039,0,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.3766434529212778,-0.6651227601301447,-0.26279088484495744,-0.5841120462502828,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2990,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,1.365391293907816,0.4409271560764055,1.717894121228474,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7505,1,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.517976562912753,-0.0577019045085147,-1.1951965850880872,-0.7304638226961024,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,1,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.9773450897588964,-0.012371989909885592,-0.008198674195090839,0.08677485816506711,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
421,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,1.7258122760103871,-0.23902156290303114,-0.09369078563440793,-0.5888609239520646,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3800,0,1,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,-1.157555580810182,-0.6923207088893222,-1.0197375684977532,-0.6324642555775153,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
132,0,0,0,0,1,0,1,-0.5998634230400659,-1.3589971224382176,-0.6169241076563252,-0.6923207088893222,1.7758309240220613,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5959,0,0,1,1,1,0,0,2.3914431893358974,2.1486244269865025,1.1851808028565305,-1.1002899402769841,-0.14691727925778456,1.4794911732512435,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
446,0,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-1.009630111079726,0.7178954843928269,-0.43128452748385177,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2088,0,1,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-1.517976562912753,-0.9189702818824678,1.4086623242041676,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8966,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3377660718614675,0.07828783928737262,-0.3383913470268333,-0.7827014774157016,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5068,0,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.9172749260751345,-0.6923207088893222,1.9611815898698362,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6642,0,1,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,-1.2176257444939438,3.614021177980443,0.36627090483662783,1.0007179576807015,-1.6348178026313236,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2302,1,1,1,0,1,0,1,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-0.6923207088893222,1.1130904237734713,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5930,0,1,1,0,0,0,1,0.8957898831479156,0.979417243844929,1.0650404754890068,0.3049374122805182,-1.1791815339093716,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8907,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,1.8008245940352787,0.4251497694642566,0.64282526542824,-1.6348178026313236,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2164,1,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,1.9060227670616727,-0.46567113589617665,0.03089689191765426,0.5892924622445186,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6652,1,1,0,0,1,0,0,0.8957898831479156,0.979417243844929,1.365391293907816,1.120875875055842,-1.2929355003699505,0.7382345356185825,0.6461430201911788,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4623,1,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.46567113589617665,0.6660820835205145,0.4817951397223677,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5579,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.2841283476001026,0.4409271560764055,-1.0293937022966846,-0.36264165888537,0.6461430201911788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
596,1,1,1,0,0,1,0,-0.5998634230400659,-0.18978993929664428,0.22405818391634075,0.7582365582668092,1.2979700587042258,-0.17052797004056253,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1560,1,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.6169241076563252,-0.23902156290303114,1.692929482626359,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
267,0,0,1,1,0,0,0,2.3914431893358974,0.979417243844929,0.3441985112838645,-1.1456198548756134,-0.2731535650194203,2.303205596433025,0.6461430201911788,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4394,0,0,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.8572047623913727,-0.1030318191071438,0.6312257956609573,0.22621917613556772,-0.11417725408298866,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9577,1,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-1.2176257444939438,-0.8283104526852095,-1.0687247838679401,0.05482786271671704,-0.8744975283571561,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3823,0,0,0,0,1,1,0,2.3914431893358974,2.1486244269865025,0.6445493297026738,-0.8283104526852095,-0.38431686143638366,1.1185764679158305,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5945,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.6056719486428634,0.21427758308325995,0.5820030648322598,2.1495146453571787,0.6461430201911788,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9529,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,-0.6469907942906931,0.47507904666848677,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5137,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.157555580810182,-0.9189702818824678,0.16466967235162677,-0.3358752572935091,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5227,0,0,0,1,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.1363627981862304,-0.012371989909885592,-1.0138496820349903,-0.4710024137169355,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2799,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.3053211302240542,-0.23902156290303114,1.8971213851549764,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8184,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.9172749260751345,-0.012371989909885592,1.7814832950263133,-0.821987647494078,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7705,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,0.21427758308325995,0.338009049815366,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1142,1,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.5844791660189119,0.4409271560764055,-0.7255787608181199,-0.11656345070213349,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4186,1,1,0,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.8572047623913727,2.1634639108243117,-0.8049474703361639,0.16577891447652718,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5237,0,0,0,1,1,0,0,-0.5998634230400659,-1.3589971224382176,0.8247598207539593,-0.23902156290303114,0.6714989390662556,0.6065611084328157,-1.6348178026313236,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5926,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.6169241076563252,1.8008245940352787,-1.2196901927731807,0.20463336840019614,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1693,0,0,1,1,0,1,0,0.8957898831479156,0.979417243844929,0.16398802023257888,-0.46567113589617665,-1.4634486923315642,0.3630731971778238,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1908,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.6769942713400872,-0.6923207088893222,0.3950037907749107,1.9526520788105899,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
6914,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.7258122760103871,-0.0577019045085147,0.19858389837714135,1.3124170213794673,0.6461430201911788,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1784,0,1,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.22405818391634075,-0.6469907942906931,-0.30612572921089287,-0.30608684261869634,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2124,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,1.075545960457213,0.91172470674698,1.0283477915819772,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6624,0,1,0,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.4367136166050397,4.973918615939316,-0.5143213945341881,-0.10274853375149566,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3111,1,0,0,0,0,1,0,0.8957898831479156,0.979417243844929,1.6056719486428634,1.5741750210421332,0.3771046159281117,0.12994647363581038,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9548,0,1,1,1,0,0,0,2.3914431893358974,2.1486244269865025,-1.517976562912753,-0.6923207088893222,-1.4702786406283688,-0.3078137072375261,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7009,1,0,0,1,1,0,0,-0.5998634230400659,-0.18978993929664428,1.4855316212753398,0.4409271560764055,-0.2081512984705184,-0.8021287043775361,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3951,1,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,2.707422886007861,0.004048129647456048,1.1108055771310965,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9558,1,1,1,1,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.9773450897588964,0.9848861312599548,0.553270178893977,-0.5970635308915058,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3848,0,0,1,0,1,1,0,-0.5998634230400659,-1.3589971224382176,-1.0374152534426582,1.075545960457213,0.04455678851126418,-0.8427100229200348,0.6461430201911788,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
812,1,1,1,0,1,0,0,2.3914431893358974,2.1486244269865025,0.22405818391634075,0.8942263020626966,-0.8640618504223031,-0.4109938682126024,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6586,1,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,1.120875875055842,-0.0757916107876089,-0.45718749676629766,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6874,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.5568539439725634,-1.009630111079726,-0.5805012383756432,-0.3954520866431349,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8899,0,0,1,1,1,0,0,2.3914431893358974,2.1486244269865025,1.5456017849591015,-1.1456198548756134,-0.0882739300886663,1.306804711368271,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6507,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.4579063992289913,-0.012371989909885592,-0.5428187650139604,0.8958109320867955,-0.8744975283571561,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1861,0,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,0.04384769286505517,-0.46567113589617665,-0.7406517501627928,-0.7278735257678578,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6515,0,0,1,1,1,0,0,2.3914431893358974,2.1486244269865025,0.8247598207539593,-1.2816095986715006,-0.48323335401080014,0.027629744970148813,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6064,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.578046726596515,-0.5110010504948058,1.288078409446784,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7474,1,1,0,1,0,0,0,0.8957898831479156,0.979417243844929,0.8848299844377212,-0.46567113589617665,-1.05930416552752,-0.6518914825393496,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5315,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.5844791660189119,-0.9189702818824678,1.417140880710547,3.8914893296016686,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7904,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.7258122760103871,0.7129066436681801,1.6630190193955237,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1324,0,0,1,1,1,0,0,0.8957898831479156,0.979417243844929,-1.517976562912753,0.21427758308325995,-0.5776750528735164,-0.17959400928941865,-0.8744975283571561,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3459,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.0049703118052449,-1.2544116499123232,1.1079090836862409,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7393,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.0974854171264201,1.8008245940352787,-0.9650979821233135,-0.41574274591438415,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7984,0,0,1,1,0,0,0,0.8957898831479156,0.979417243844929,0.5844791660189119,-0.8283104526852095,-1.2620829753050735,-0.8383928613729605,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1640,1,1,1,1,1,1,0,2.3914431893358974,2.1486244269865025,0.10391785654881702,-0.5563309650934349,-1.2717391091040045,-0.7153537572813422,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
